geneName	repeatClass	repeatName	SRR5962198	SRR5962199	SRR5962200	SRR5962201	SRR5962202	SRR5962203	SRR5962204	SRR5962205	SRR5962206	SRR5962207	SRR5962208	SRR5962209	SRR5962210	SRR5962211	SRR5962212	SRR5962213	SRR5962214	SRR5962215	SRR5962216	SRR5962217	SRR5962218	SRR5962219	SRR5962220	SRR5962221	SRR5962222	SRR5962223	SRR5962224	SRR5962225	SRR5962226	SRR5962227	SRR5962228	SRR5962229	SRR5962230	SRR5962231	SRR5962232	SRR5962233	SRR5962234	SRR5962235	SRR5962236	SRR5962237	SRR5962238	SRR5962239	SRR5962240	SRR5962241
RP11-157L3.10	LINE	L1MDb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC009302.4	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC091813.2	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARMC3	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPC3P1	LINE	L1ME1	18	24	90	240	48	60	258	36	18	24	24	24	6	42	42	108	270	138	126	132	204	210	0	30	54	90	216	438	96	60	18	66	162	6	132	48	90	60	96	216	168	216	192	54
CGRRF1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHV3-21	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDF1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2
MAB21L1	LINE	L1ME1	6	0	4	18	0	2	16	2	4	6	10	2	2	6	0	18	12	4	18	6	8	2	0	0	0	2	2	14	18	12	8	2	4	0	2	0	0	0	6	8	42	4	10	0
MIR6891	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
MYOM1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUS1P4	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OR5K4	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRPF38B	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1166P10.1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-285B24.1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-30K9.1	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
RP11-677N16.1	LINE	L1ME1	32	0	0	252	48	40	104	20	32	60	0	40	0	48	8	0	72	0	66	0	52	64	0	0	0	0	52	28	4	0	0	0	0	0	0	0	0	0	0	20	2	48	0	0
RP5-991G20.1	LINE	L1ME1	0	0	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	4	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0
VDAC1P2	LINE	L1ME1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC241377.1	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC244021.1	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1H	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGOT	LINE	L1ME2	4	0	40	12	8	4	0	0	8	0	20	16	0	8	16	0	74	12	0	36	0	24	0	12	100	32	20	72	56	4	52	0	40	4	0	20	0	20	64	24	0	4	44	20
FAM226B	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITM2C	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF26B	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRT8P15	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCMBP	LINE	L1ME2	0	0	4	26	14	8	44	12	4	4	10	12	0	0	26	32	18	26	22	6	8	16	0	10	2	26	28	78	10	6	0	12	22	4	22	24	30	2	20	32	20	26	30	24
RNU6-962P	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	4	4	0	4	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	4	0	4	8	0	0	0	0	0	0	0	0	0	8	0
RP11-369E15.4	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-375D13.4	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-500K19.2	LINE	L1ME2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2
RP11-666A8.12	LINE	L1ME2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
RP11-677N16.1	LINE	L1ME2	32	0	0	252	48	40	104	20	32	60	0	40	0	48	8	0	72	0	44	0	52	64	0	0	0	0	52	28	4	0	0	0	0	0	0	0	0	0	0	20	0	48	0	0
SNORD1C	LINE	L1ME2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ANKRD20A3	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX10P1	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MBTPS2	LINE	L1ME2z	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL757P	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5SP221	LINE	L1ME2z	0	2	4	8	4	2	2	2	2	0	20	6	0	0	0	14	0	2	14	6	16	2	2	0	2	2	24	30	6	14	4	8	2	0	0	0	6	2	12	4	6	6	14	2
RP11-254F7.3	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0
RP11-72H11.1	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
SNORD15A	LINE	L1ME2z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BRINP2	LINE	L1ME3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT11	LINE	L1ME3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	8	0	0	0
DGCR9	LINE	L1ME3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAN	LINE	L1ME3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LDHAP4	LINE	L1ME3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RNU7-137P	LINE	L1ME3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
TMPRSS4-AS1	LINE	L1ME3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AC004699.1	LINE	L1ME3A	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AC010146.1	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTR1B	LINE	L1ME3A	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0
ADAMTS6	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASTL	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRI3BP	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf87	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP14	LINE	L1ME3A	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ITM2C	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4513	LINE	L1ME3A	18	12	0	6	0	0	56	6	6	12	18	8	6	0	0	12	38	0	6	0	6	18	8	12	12	24	30	0	12	30	12	36	24	2	8	6	12	0	44	72	30	30	2	0
MIR6781	LINE	L1ME3A	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	2
MTND2P16	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUFIP1	LINE	L1ME3A	14	0	22	32	12	8	44	14	2	4	20	4	6	2	0	38	40	22	24	16	18	26	0	10	10	12	22	58	38	26	16	22	12	14	54	38	12	10	18	32	24	24	18	20
RP1-288M22.2	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-371I20.2	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
RP3-462C17.1	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC29A3	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL5-AS1	LINE	L1ME3A	8	0	0	0	12	8	32	4	0	0	8	0	4	0	0	4	0	4	0	0	0	0	0	0	0	0	20	12	4	0	0	0	4	4	0	20	4	0	0	4	0	0	0	4
TMEM212-IT1	LINE	L1ME3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC112778.1	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CTD-2014B16.1	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2017C7.3	LINE	L1ME3B	48	64	0	2	0	0	0	0	24	0	0	2	8	112	0	2	472	0	0	0	0	0	8	0	0	0	232	0	192	400	0	0	0	32	0	0	0	0	140	0	0	0	0	0
EID2	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HIST1H1E	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHD3OR15-3A	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGHD3OR15-3B	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM2-AS1	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_RNA	LINE	L1ME3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
AC090018.1	LINE	L1ME3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KLHL20	LINE	L1ME3C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
CHADL	LINE	L1ME3Cz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CKMT1B	LINE	L1ME3Cz	0	0	12	0	4	0	0	0	0	0	4	4	0	0	4	4	8	0	0	0	4	0	0	0	0	0	0	8	4	24	0	0	4	0	0	12	0	0	4	0	0	0	0	8
PEX3	LINE	L1ME3Cz	0	0	0	2	0	0	4	0	0	0	0	2	0	0	2	2	0	0	6	2	8	0	0	0	2	0	2	6	12	6	2	6	4	2	4	0	2	0	4	0	4	4	4	0
PFAS	LINE	L1ME3Cz	12	0	44	36	12	12	96	24	2	6	16	86	0	8	24	114	86	54	62	6	36	18	0	0	38	26	18	56	48	60	6	26	32	0	18	12	72	18	54	24	146	106	126	0
RNA5SP221	LINE	L1ME3Cz	0	0	0	2	0	0	4	0	0	0	0	2	0	0	2	2	0	0	6	2	8	0	0	0	2	0	2	6	12	6	2	6	4	2	4	0	2	0	4	0	4	4	4	0
RNU4-54P	LINE	L1ME3Cz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-449P1.1	LINE	L1ME3Cz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNORA25	LINE	L1ME3Cz	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCPIP1	LINE	L1ME3Cz	0	0	4	4	0	4	6	6	0	0	2	2	0	0	2	2	4	8	0	0	6	14	0	0	0	0	0	10	0	4	0	0	2	2	2	0	2	0	4	2	6	6	0	0
AC116609.1	LINE	L1ME3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP13-13A3.1	LINE	L1ME3D	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	4	0	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0
AC090044.2	LINE	L1ME3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1078H9.5	LINE	L1ME3E	26	24	72	156	0	0	30	12	24	12	12	12	12	12	0	14	72	168	50	108	38	26	0	2	0	12	12	14	24	62	12	36	0	0	0	24	24	0	0	24	12	48	76	0
RP11-348A7.1	LINE	L1ME3E	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KRTAP29-1	LINE	L1ME3F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU6-38P	LINE	L1ME3F	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-357G3.1	LINE	L1ME3F	60	20	30	120	40	40	210	20	20	10	80	42	30	30	40	240	140	110	100	130	180	120	0	20	80	50	90	222	40	50	0	50	60	40	70	10	30	20	82	80	60	72	80	120
RP11-452L6.7	LINE	L1ME3F	6	0	10	44	26	6	94	18	8	6	32	12	6	10	20	36	52	58	42	28	40	54	0	34	24	50	48	116	42	116	26	62	44	22	56	44	40	32	44	56	62	62	64	16
RP11-600F24.1	LINE	L1ME3F	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS4-AS1	LINE	L1ME3F	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
AC004699.1	LINE	L1ME3G	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
BRI3BP	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASP14	LINE	L1ME3G	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
HYI	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MOCS3	LINE	L1ME3G	40	48	90	176	88	64	248	44	20	12	32	40	64	48	22	96	196	132	80	92	112	258	0	32	72	40	156	260	136	304	32	144	108	36	132	66	66	92	80	160	152	168	52	168
OR2J3	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PON2	LINE	L1ME3G	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB11FIP5	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
RP1-63G5.7	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-12M9.4	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
RP11-335L23.5	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-583F2.7	LINE	L1ME3G	0	0	0	0	0	0	4	0	0	4	0	0	2	0	0	10	0	2	0	0	6	0	0	0	2	0	2	0	6	0	0	0	8	0	8	0	4	0	0	2	0	0	0	0
SLC25A5P9	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM68	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
VTRNA2-1	LINE	L1ME3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
YOD1	LINE	L1ME3G	0	0	12	2	2	6	22	2	0	0	10	4	0	0	6	16	6	10	2	0	6	6	0	10	10	4	16	24	6	12	8	2	8	0	2	0	18	2	12	8	22	12	16	6
AC009973.1	LINE	L1ME4a	0	0	0	0	0	0	0	6	0	0	8	0	0	2	0	26	0	0	0	8	2	2	2	10	0	2	6	2	2	10	0	4	4	2	2	0	6	8	4	6	12	42	6	2
AC112778.1	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL160471.6	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP006216.10	LINE	L1ME4a	2	8	6	12	2	8	36	0	6	0	4	4	0	2	6	24	22	14	16	14	32	12	0	2	2	0	2	24	16	12	4	16	12	0	8	0	8	4	16	20	14	10	8	0
ARMC3	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARNTL2-AS1	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
CGRRF1	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2016O11.1	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
CTD-2023J5.1	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-2526A2.2	LINE	L1ME4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTD-3035K23.3	LINE	L1ME4a	38	20	18	70	24	30	174	18	26	6	10	18	14	2	4	34	146	92	44	40	18	10	0	18	8	28	48	68	20	60	38	40	58	10	82	0	18	42	32	78	82	112	42	0
